,rounded_lon,rounded_lat,borough,nbhd
31591,-73.852,40.686,Queens,Ozone Park
31592,-73.852,40.687,Queens,Ozone Park
31593,-73.852,40.688,Queens,Woodhaven
31594,-73.852,40.689,Queens,Woodhaven
31595,-73.852,40.69,Queens,Woodhaven
31596,-73.852,40.691,Queens,Woodhaven
31597,-73.852,40.692,Queens,Woodhaven
31598,-73.852,40.693,Queens,Woodhaven
31599,-73.852,40.694,Queens,Woodhaven
31600,-73.852,40.695,Queens,Woodhaven
31601,-73.852,40.696,Queens,Woodhaven
31602,-73.852,40.697,Queens,Woodhaven
31603,-73.852,40.698,Queens,Woodhaven
31604,-73.852,40.7,Queens,Woodhaven
31605,-73.852,40.707,Queens,Forest Park
31606,-73.852,40.708,Queens,Forest Hills
31607,-73.852,40.709,Queens,Forest Hills
31608,-73.852,40.71,Queens,Forest Hills
31609,-73.852,40.711,Queens,Forest Hills
31610,-73.852,40.712,Queens,Forest Hills
31611,-73.852,40.713,Queens,Forest Hills
31612,-73.852,40.714,Queens,Forest Hills
31613,-73.852,40.715,Queens,Forest Hills
31614,-73.852,40.716,Queens,Forest Hills
31615,-73.852,40.717,Queens,Forest Hills
31616,-73.852,40.718,Queens,Forest Hills
31617,-73.852,40.719,Queens,Forest Hills
31618,-73.852,40.72,Queens,Forest Hills
31619,-73.852,40.721,Queens,Forest Hills
31620,-73.852,40.722,Queens,Forest Hills
31621,-73.852,40.723,Queens,Forest Hills
31622,-73.852,40.724,Queens,Forest Hills
31623,-73.852,40.725,Queens,Forest Hills
31624,-73.852,40.726,Queens,Forest Hills
31625,-73.852,40.727,Queens,Rego Park
31626,-73.852,40.728,Queens,Rego Park
31627,-73.852,40.729,Queens,Forest Hills
31628,-73.852,40.73,Queens,Forest Hills
31629,-73.852,40.731,Queens,Forest Hills
31630,-73.852,40.732,Queens,Forest Hills
31631,-73.852,40.733,Queens,Forest Hills
31632,-73.852,40.734,Queens,Forest Hills
31633,-73.852,40.735,Queens,Forest Hills
31634,-73.852,40.736,Queens,Forest Hills
31635,-73.852,40.737,Queens,Forest Hills
31636,-73.852,40.738,Queens,Corona
31637,-73.852,40.739,Queens,Corona
31638,-73.852,40.74,Queens,Corona
31639,-73.852,40.741,Queens,Corona
31640,-73.852,40.742,Queens,Corona
31641,-73.852,40.743,Queens,Corona
31642,-73.852,40.744,Queens,Corona
31643,-73.852,40.745,Queens,Flushing Meadows Corona Park
31644,-73.852,40.747,Queens,Flushing Meadows Corona Park
31645,-73.852,40.75,Queens,Corona
31646,-73.852,40.751,Queens,Corona
31647,-73.852,40.752,Queens,Corona
31648,-73.852,40.753,Queens,Flushing Meadows Corona Park
31649,-73.852,40.754,Queens,Flushing Meadows Corona Park
31650,-73.852,40.755,Queens,Flushing Meadows Corona Park
31651,-73.852,40.756,Queens,Flushing Meadows Corona Park
31652,-73.852,40.757,Queens,Flushing Meadows Corona Park
31653,-73.852,40.759,Queens,Flushing
31654,-73.852,40.785,Queens,College Point
31655,-73.852,40.786,Queens,College Point
31656,-73.852,40.787,Queens,College Point
31657,-73.852,40.788,Queens,College Point
31658,-73.852,40.789,Queens,College Point
31659,-73.852,40.79,Queens,College Point
31660,-73.852,40.791,Queens,College Point
31661,-73.852,40.805,Bronx,Clason Point
31662,-73.852,40.806,Bronx,Clason Point
31663,-73.852,40.807,Bronx,Clason Point
31664,-73.852,40.808,Bronx,Clason Point
31665,-73.852,40.81,Bronx,Clason Point
31666,-73.852,40.816,Bronx,Castle Hill
31667,-73.852,40.817,Bronx,Castle Hill
31668,-73.852,40.818,Bronx,Castle Hill
31669,-73.852,40.819,Bronx,Castle Hill
31670,-73.852,40.82,Bronx,Castle Hill
31671,-73.852,40.821,Bronx,Castle Hill
31672,-73.852,40.822,Bronx,Castle Hill
31673,-73.852,40.823,Bronx,Unionport
31674,-73.852,40.824,Bronx,Unionport
31675,-73.852,40.825,Bronx,Unionport
31676,-73.852,40.826,Bronx,Unionport
31677,-73.852,40.827,Bronx,Unionport
31678,-73.852,40.828,Bronx,Unionport
31679,-73.852,40.829,Bronx,Unionport
31680,-73.852,40.83,Bronx,Unionport
31681,-73.852,40.831,Bronx,Unionport
31682,-73.852,40.832,Bronx,Unionport
31683,-73.852,40.833,Bronx,Unionport
31684,-73.852,40.834,Bronx,Unionport
31685,-73.852,40.835,Bronx,Parkchester
31686,-73.852,40.836,Bronx,Westchester Square
31687,-73.852,40.837,Bronx,Westchester Square
31688,-73.852,40.838,Bronx,Westchester Square
31689,-73.852,40.839,Bronx,Westchester Square
31690,-73.852,40.84,Bronx,Westchester Square
31691,-73.852,40.841,Bronx,Westchester Square
31692,-73.852,40.842,Bronx,Westchester Square
31693,-73.852,40.843,Bronx,Westchester Square
31694,-73.852,40.844,Bronx,Morris Park
31695,-73.852,40.845,Bronx,Morris Park
31696,-73.852,40.847,Bronx,Morris Park
31697,-73.852,40.849,Bronx,Morris Park
31698,-73.852,40.85,Bronx,Morris Park
31699,-73.852,40.851,Bronx,Morris Park
31700,-73.852,40.852,Bronx,Morris Park
31701,-73.852,40.855,Bronx,Morris Park
31702,-73.852,40.856,Bronx,Morris Park
31703,-73.852,40.857,Bronx,Morris Park
31704,-73.852,40.861,Bronx,Pelham Gardens
31705,-73.852,40.863,Bronx,Allerton
31706,-73.852,40.864,Bronx,Allerton
31707,-73.852,40.865,Bronx,Allerton
31708,-73.852,40.867,Bronx,Allerton
31709,-73.852,40.868,Bronx,Allerton
31710,-73.852,40.869,Bronx,Allerton
31711,-73.852,40.871,Bronx,Allerton
31712,-73.852,40.872,Bronx,Allerton
31713,-73.852,40.873,Bronx,Baychester
31714,-73.852,40.874,Bronx,Baychester
31715,-73.852,40.875,Bronx,Williamsbridge
31716,-73.852,40.876,Bronx,Williamsbridge
31717,-73.852,40.877,Bronx,Williamsbridge
31718,-73.852,40.879,Bronx,Williamsbridge
31719,-73.852,40.88,Bronx,Williamsbridge
31720,-73.852,40.882,Bronx,Williamsbridge
31721,-73.852,40.884,Bronx,Wakefield
31722,-73.852,40.885,Bronx,Wakefield
31723,-73.852,40.886,Bronx,Wakefield
31724,-73.852,40.887,Bronx,Wakefield
31725,-73.852,40.888,Bronx,Wakefield
31726,-73.852,40.889,Bronx,Wakefield
31727,-73.852,40.89,Bronx,Wakefield
31728,-73.852,40.891,Bronx,Wakefield
31729,-73.852,40.892,Bronx,Wakefield
31730,-73.852,40.893,Bronx,Wakefield
31731,-73.852,40.895,Bronx,Wakefield
31732,-73.852,40.896,Bronx,Wakefield
31733,-73.852,40.898,Bronx,Wakefield
31734,-73.852,40.899,Bronx,Wakefield
31735,-73.852,40.9,Bronx,Wakefield
31736,-73.852,40.901,Bronx,Wakefield
31737,-73.852,40.902,Bronx,Wakefield
31738,-73.852,40.905,Bronx,Wakefield
31739,-73.852,40.906,Bronx,Wakefield
31740,-73.852,40.907,Bronx,Wakefield
31741,-73.852,40.91,Bronx,Wakefield
31742,-73.851,40.574,Queens,Belle Harbor
31743,-73.851,40.575,Queens,Belle Harbor
31744,-73.851,40.576,Queens,Belle Harbor
31745,-73.851,40.656,Queens,Howard Beach
31746,-73.851,40.661,Queens,Howard Beach
31747,-73.851,40.662,Queens,Howard Beach
31748,-73.851,40.664,Queens,Howard Beach
31749,-73.851,40.666,Queens,Howard Beach
31750,-73.851,40.667,Queens,Howard Beach
31751,-73.851,40.668,Queens,Howard Beach
31752,-73.851,40.669,Queens,Howard Beach
31753,-73.851,40.67,Queens,Howard Beach
31754,-73.851,40.671,Queens,Howard Beach
31755,-73.851,40.672,Queens,Ozone Park
31756,-73.851,40.673,Queens,Ozone Park
31757,-73.851,40.675,Queens,Ozone Park
31758,-73.851,40.676,Queens,Ozone Park
31759,-73.851,40.677,Queens,Ozone Park
31760,-73.851,40.678,Queens,Ozone Park
31761,-73.851,40.679,Queens,Ozone Park
31762,-73.851,40.68,Queens,Ozone Park
31763,-73.851,40.681,Queens,Ozone Park
31764,-73.851,40.682,Queens,Ozone Park
31765,-73.851,40.683,Queens,Ozone Park
31766,-73.851,40.685,Queens,Ozone Park
31767,-73.851,40.686,Queens,Ozone Park
31768,-73.851,40.687,Queens,Ozone Park
31769,-73.851,40.688,Queens,Woodhaven
31770,-73.851,40.689,Queens,Woodhaven
31771,-73.851,40.69,Queens,Woodhaven
31772,-73.851,40.691,Queens,Woodhaven
31773,-73.851,40.692,Queens,Woodhaven
31774,-73.851,40.693,Queens,Woodhaven
31775,-73.851,40.694,Queens,Woodhaven
31776,-73.851,40.695,Queens,Woodhaven
31777,-73.851,40.696,Queens,Woodhaven
31778,-73.851,40.697,Queens,Woodhaven
31779,-73.851,40.698,Queens,Woodhaven
31780,-73.851,40.699,Queens,Woodhaven
31781,-73.851,40.7,Queens,Woodhaven
31782,-73.851,40.702,Queens,Forest Park
31783,-73.851,40.707,Queens,Forest Park
31784,-73.851,40.708,Queens,Forest Hills
31785,-73.851,40.709,Queens,Forest Hills
31786,-73.851,40.71,Queens,Forest Hills
31787,-73.851,40.711,Queens,Forest Hills
31788,-73.851,40.712,Queens,Forest Hills
31789,-73.851,40.713,Queens,Forest Hills
31790,-73.851,40.714,Queens,Forest Hills
31791,-73.851,40.715,Queens,Forest Hills
31792,-73.851,40.716,Queens,Forest Hills
31793,-73.851,40.717,Queens,Forest Hills
31794,-73.851,40.718,Queens,Forest Hills
31795,-73.851,40.719,Queens,Forest Hills
31796,-73.851,40.72,Queens,Forest Hills
31797,-73.851,40.721,Queens,Forest Hills
31798,-73.851,40.722,Queens,Forest Hills
31799,-73.851,40.723,Queens,Forest Hills
31800,-73.851,40.724,Queens,Forest Hills
31801,-73.851,40.725,Queens,Forest Hills
31802,-73.851,40.726,Queens,Forest Hills
31803,-73.851,40.727,Queens,Forest Hills
31804,-73.851,40.728,Queens,Forest Hills
31805,-73.851,40.729,Queens,Forest Hills
31806,-73.851,40.73,Queens,Forest Hills
31807,-73.851,40.731,Queens,Forest Hills
31808,-73.851,40.732,Queens,Forest Hills
31809,-73.851,40.733,Queens,Forest Hills
31810,-73.851,40.734,Queens,Forest Hills
31811,-73.851,40.735,Queens,Forest Hills
31812,-73.851,40.736,Queens,Forest Hills
31813,-73.851,40.737,Queens,Forest Hills
31814,-73.851,40.738,Queens,Corona
31815,-73.851,40.739,Queens,Corona
31816,-73.851,40.74,Queens,Corona
31817,-73.851,40.741,Queens,Corona
31818,-73.851,40.742,Queens,Corona
31819,-73.851,40.743,Queens,Flushing Meadows Corona Park
31820,-73.851,40.744,Queens,Flushing Meadows Corona Park
31821,-73.851,40.745,Queens,Flushing Meadows Corona Park
31822,-73.851,40.748,Queens,Flushing Meadows Corona Park
31823,-73.851,40.75,Queens,Flushing Meadows Corona Park
31824,-73.851,40.751,Queens,Flushing Meadows Corona Park
31825,-73.851,40.752,Queens,Flushing Meadows Corona Park
31826,-73.851,40.753,Queens,Flushing Meadows Corona Park
31827,-73.851,40.754,Queens,Flushing Meadows Corona Park
31828,-73.851,40.756,Queens,Flushing Meadows Corona Park
31829,-73.851,40.758,Queens,Flushing Meadows Corona Park
31830,-73.851,40.759,Queens,Flushing
31831,-73.851,40.784,Queens,College Point
31832,-73.851,40.785,Queens,College Point
31833,-73.851,40.786,Queens,College Point
31834,-73.851,40.787,Queens,College Point
31835,-73.851,40.788,Queens,College Point
31836,-73.851,40.789,Queens,College Point
31837,-73.851,40.791,Queens,College Point
31838,-73.851,40.792,Queens,College Point
31839,-73.851,40.806,Bronx,Clason Point
31840,-73.851,40.807,Bronx,Clason Point
31841,-73.851,40.808,Bronx,Clason Point
31842,-73.851,40.809,Bronx,Clason Point
31843,-73.851,40.81,Bronx,Clason Point
31844,-73.851,40.811,Bronx,Clason Point
31845,-73.851,40.815,Bronx,Castle Hill
31846,-73.851,40.816,Bronx,Castle Hill
31847,-73.851,40.817,Bronx,Castle Hill
31848,-73.851,40.818,Bronx,Castle Hill
31849,-73.851,40.819,Bronx,Castle Hill
31850,-73.851,40.82,Bronx,Castle Hill
31851,-73.851,40.821,Bronx,Castle Hill
31852,-73.851,40.822,Bronx,Castle Hill
31853,-73.851,40.823,Bronx,Unionport
31854,-73.851,40.824,Bronx,Unionport
31855,-73.851,40.826,Bronx,Unionport
31856,-73.851,40.827,Bronx,Unionport
31857,-73.851,40.828,Bronx,Unionport
31858,-73.851,40.829,Bronx,Unionport
31859,-73.851,40.83,Bronx,Unionport
31860,-73.851,40.831,Bronx,Unionport
31861,-73.851,40.832,Bronx,Unionport
31862,-73.851,40.833,Bronx,Unionport
31863,-73.851,40.834,Bronx,Unionport
31864,-73.851,40.835,Bronx,Westchester Square
31865,-73.851,40.836,Bronx,Westchester Square
31866,-73.851,40.837,Bronx,Westchester Square
31867,-73.851,40.838,Bronx,Westchester Square
31868,-73.851,40.839,Bronx,Westchester Square
31869,-73.851,40.84,Bronx,Westchester Square
31870,-73.851,40.841,Bronx,Westchester Square
31871,-73.851,40.842,Bronx,Westchester Square
31872,-73.851,40.843,Bronx,Westchester Square
31873,-73.851,40.844,Bronx,Westchester Square
31874,-73.851,40.846,Bronx,Morris Park
31875,-73.851,40.847,Bronx,Morris Park
31876,-73.851,40.848,Bronx,Morris Park
31877,-73.851,40.849,Bronx,Morris Park
31878,-73.851,40.85,Bronx,Morris Park
31879,-73.851,40.851,Bronx,Morris Park
31880,-73.851,40.852,Bronx,Morris Park
31881,-73.851,40.853,Bronx,Morris Park
31882,-73.851,40.857,Bronx,Morris Park
31883,-73.851,40.858,Bronx,Pelham Gardens
31884,-73.851,40.859,Bronx,Pelham Gardens
31885,-73.851,40.86,Bronx,Pelham Gardens
31886,-73.851,40.862,Bronx,Pelham Gardens
31887,-73.851,40.865,Bronx,Allerton
31888,-73.851,40.867,Bronx,Allerton
31889,-73.851,40.869,Bronx,Allerton
31890,-73.851,40.87,Bronx,Allerton
31891,-73.851,40.871,Bronx,Allerton
31892,-73.851,40.872,Bronx,Allerton
31893,-73.851,40.873,Bronx,Baychester
31894,-73.851,40.875,Bronx,Baychester
31895,-73.851,40.876,Bronx,Williamsbridge
31896,-73.851,40.878,Bronx,Williamsbridge
31897,-73.851,40.879,Bronx,Williamsbridge
31898,-73.851,40.88,Bronx,Williamsbridge
31899,-73.851,40.881,Bronx,Williamsbridge
31900,-73.851,40.882,Bronx,Williamsbridge
31901,-73.851,40.884,Bronx,Wakefield
31902,-73.851,40.886,Bronx,Wakefield
31903,-73.851,40.887,Bronx,Wakefield
31904,-73.851,40.888,Bronx,Wakefield
31905,-73.851,40.889,Bronx,Wakefield
31906,-73.851,40.891,Bronx,Wakefield
31907,-73.851,40.892,Bronx,Wakefield
31908,-73.851,40.895,Bronx,Wakefield
31909,-73.851,40.896,Bronx,Wakefield
31910,-73.851,40.897,Bronx,Wakefield
31911,-73.851,40.902,Bronx,Wakefield
31912,-73.851,40.903,Bronx,Wakefield
31913,-73.851,40.904,Bronx,Wakefield
31914,-73.85,40.575,Queens,Belle Harbor
31915,-73.85,40.58,Queens,Belle Harbor
31916,-73.85,40.657,Queens,Howard Beach
31917,-73.85,40.658,Queens,Howard Beach
31918,-73.85,40.663,Queens,Howard Beach
31919,-73.85,40.664,Queens,Howard Beach
31920,-73.85,40.665,Queens,Howard Beach
31921,-73.85,40.666,Queens,Howard Beach
31922,-73.85,40.667,Queens,Howard Beach
31923,-73.85,40.668,Queens,Howard Beach
31924,-73.85,40.669,Queens,Howard Beach
31925,-73.85,40.67,Queens,Howard Beach
31926,-73.85,40.672,Queens,Ozone Park
31927,-73.85,40.673,Queens,Ozone Park
31928,-73.85,40.674,Queens,Ozone Park
31929,-73.85,40.675,Queens,Ozone Park
31930,-73.85,40.676,Queens,Ozone Park
31931,-73.85,40.678,Queens,Ozone Park
31932,-73.85,40.679,Queens,Ozone Park
31933,-73.85,40.68,Queens,Ozone Park
31934,-73.85,40.681,Queens,Ozone Park
31935,-73.85,40.682,Queens,Ozone Park
31936,-73.85,40.683,Queens,Ozone Park
31937,-73.85,40.684,Queens,Ozone Park
31938,-73.85,40.685,Queens,Ozone Park
31939,-73.85,40.686,Queens,Ozone Park
31940,-73.85,40.687,Queens,Ozone Park
31941,-73.85,40.688,Queens,Woodhaven
31942,-73.85,40.689,Queens,Woodhaven
31943,-73.85,40.69,Queens,Woodhaven
31944,-73.85,40.691,Queens,Woodhaven
31945,-73.85,40.692,Queens,Woodhaven
31946,-73.85,40.693,Queens,Woodhaven
31947,-73.85,40.694,Queens,Woodhaven
31948,-73.85,40.695,Queens,Woodhaven
31949,-73.85,40.696,Queens,Woodhaven
31950,-73.85,40.697,Queens,Woodhaven
31951,-73.85,40.698,Queens,Woodhaven
31952,-73.85,40.699,Queens,Forest Park
31953,-73.85,40.701,Queens,Forest Park
31954,-73.85,40.702,Queens,Forest Park
31955,-73.85,40.708,Queens,Forest Park
31956,-73.85,40.709,Queens,Forest Hills
31957,-73.85,40.71,Queens,Forest Hills
31958,-73.85,40.711,Queens,Forest Hills
31959,-73.85,40.712,Queens,Forest Hills
31960,-73.85,40.713,Queens,Forest Hills
31961,-73.85,40.714,Queens,Forest Hills
31962,-73.85,40.715,Queens,Forest Hills
31963,-73.85,40.716,Queens,Forest Hills
31964,-73.85,40.717,Queens,Forest Hills
31965,-73.85,40.718,Queens,Forest Hills
31966,-73.85,40.719,Queens,Forest Hills
31967,-73.85,40.72,Queens,Forest Hills
31968,-73.85,40.721,Queens,Forest Hills
31969,-73.85,40.722,Queens,Forest Hills
31970,-73.85,40.723,Queens,Forest Hills
31971,-73.85,40.724,Queens,Forest Hills
31972,-73.85,40.725,Queens,Forest Hills
31973,-73.85,40.726,Queens,Forest Hills
31974,-73.85,40.727,Queens,Forest Hills
31975,-73.85,40.728,Queens,Forest Hills
31976,-73.85,40.729,Queens,Forest Hills
31977,-73.85,40.73,Queens,Forest Hills
31978,-73.85,40.731,Queens,Forest Hills
31979,-73.85,40.732,Queens,Forest Hills
31980,-73.85,40.733,Queens,Forest Hills
31981,-73.85,40.734,Queens,Forest Hills
31982,-73.85,40.735,Queens,Forest Hills
31983,-73.85,40.736,Queens,Forest Hills
31984,-73.85,40.737,Queens,Forest Hills
31985,-73.85,40.738,Queens,Corona
31986,-73.85,40.739,Queens,Corona
31987,-73.85,40.74,Queens,Corona
31988,-73.85,40.741,Queens,Flushing Meadows Corona Park
31989,-73.85,40.742,Queens,Flushing Meadows Corona Park
31990,-73.85,40.743,Queens,Flushing Meadows Corona Park
31991,-73.85,40.747,Queens,Flushing Meadows Corona Park
31992,-73.85,40.749,Queens,Flushing Meadows Corona Park
31993,-73.85,40.75,Queens,Flushing Meadows Corona Park
31994,-73.85,40.751,Queens,Flushing Meadows Corona Park
31995,-73.85,40.752,Queens,Flushing Meadows Corona Park
31996,-73.85,40.753,Queens,Flushing Meadows Corona Park
31997,-73.85,40.754,Queens,Flushing Meadows Corona Park
31998,-73.85,40.756,Queens,Flushing Meadows Corona Park
31999,-73.85,40.757,Queens,Flushing Meadows Corona Park
32000,-73.85,40.758,Queens,Flushing Meadows Corona Park
32001,-73.85,40.759,Queens,Flushing
32002,-73.85,40.784,Queens,College Point
32003,-73.85,40.785,Queens,College Point
32004,-73.85,40.786,Queens,College Point
32005,-73.85,40.787,Queens,College Point
32006,-73.85,40.788,Queens,College Point
32007,-73.85,40.789,Queens,College Point
32008,-73.85,40.791,Queens,College Point
32009,-73.85,40.806,Bronx,Clason Point
32010,-73.85,40.807,Bronx,Clason Point
32011,-73.85,40.81,Bronx,Clason Point
32012,-73.85,40.811,Bronx,Clason Point
32013,-73.85,40.814,Bronx,Castle Hill
32014,-73.85,40.815,Bronx,Castle Hill
32015,-73.85,40.816,Bronx,Castle Hill
32016,-73.85,40.817,Bronx,Castle Hill
32017,-73.85,40.819,Bronx,Castle Hill
32018,-73.85,40.821,Bronx,Castle Hill
32019,-73.85,40.822,Bronx,Castle Hill
32020,-73.85,40.825,Bronx,Unionport
32021,-73.85,40.826,Bronx,Unionport
32022,-73.85,40.827,Bronx,Unionport
32023,-73.85,40.828,Bronx,Unionport
32024,-73.85,40.829,Bronx,Unionport
32025,-73.85,40.83,Bronx,Unionport
32026,-73.85,40.831,Bronx,Unionport
32027,-73.85,40.832,Bronx,Unionport
32028,-73.85,40.834,Bronx,Unionport
32029,-73.85,40.835,Bronx,Westchester Square
32030,-73.85,40.836,Bronx,Westchester Square
32031,-73.85,40.837,Bronx,Westchester Square
32032,-73.85,40.838,Bronx,Westchester Square
32033,-73.85,40.839,Bronx,Westchester Square
32034,-73.85,40.84,Bronx,Westchester Square
32035,-73.85,40.841,Bronx,Westchester Square
32036,-73.85,40.842,Bronx,Westchester Square
32037,-73.85,40.843,Bronx,Westchester Square
32038,-73.85,40.844,Bronx,Westchester Square
32039,-73.85,40.845,Bronx,Morris Park
32040,-73.85,40.846,Bronx,Morris Park
32041,-73.85,40.847,Bronx,Morris Park
32042,-73.85,40.848,Bronx,Morris Park
32043,-73.85,40.849,Bronx,Morris Park
32044,-73.85,40.85,Bronx,Morris Park
32045,-73.85,40.851,Bronx,Morris Park
32046,-73.85,40.854,Bronx,Morris Park
32047,-73.85,40.857,Bronx,Morris Park
32048,-73.85,40.86,Bronx,Pelham Gardens
32049,-73.85,40.861,Bronx,Pelham Gardens
32050,-73.85,40.862,Bronx,Pelham Gardens
32051,-73.85,40.864,Bronx,Pelham Gardens
32052,-73.85,40.865,Bronx,Pelham Gardens
32053,-73.85,40.866,Bronx,Allerton
32054,-73.85,40.868,Bronx,Allerton
32055,-73.85,40.869,Bronx,Allerton
32056,-73.85,40.87,Bronx,Allerton
32057,-73.85,40.871,Bronx,Allerton
32058,-73.85,40.872,Bronx,Allerton
32059,-73.85,40.873,Bronx,Baychester
32060,-73.85,40.875,Bronx,Baychester
32061,-73.85,40.876,Bronx,Williamsbridge
32062,-73.85,40.877,Bronx,Williamsbridge
32063,-73.85,40.878,Bronx,Williamsbridge
32064,-73.85,40.879,Bronx,Williamsbridge
32065,-73.85,40.88,Bronx,Williamsbridge
32066,-73.85,40.883,Bronx,Edenwald
32067,-73.85,40.884,Bronx,Wakefield
32068,-73.85,40.885,Bronx,Wakefield
32069,-73.85,40.887,Bronx,Wakefield
32070,-73.85,40.888,Bronx,Wakefield
32071,-73.85,40.891,Bronx,Wakefield
32072,-73.85,40.895,Bronx,Wakefield
32073,-73.85,40.896,Bronx,Wakefield
32074,-73.85,40.898,Bronx,Wakefield
32075,-73.85,40.903,Bronx,Wakefield
32076,-73.85,40.904,Bronx,Wakefield
32077,-73.85,40.905,Bronx,Wakefield
32078,-73.85,40.906,Bronx,Wakefield
32079,-73.85,40.907,Bronx,Wakefield
32080,-73.849,40.573,Queens,Belle Harbor
32081,-73.849,40.576,Queens,Belle Harbor
32082,-73.849,40.578,Queens,Belle Harbor
32083,-73.849,40.656,Queens,Howard Beach
32084,-73.849,40.66,Queens,Howard Beach
32085,-73.849,40.663,Queens,Howard Beach
32086,-73.849,40.665,Queens,Howard Beach
32087,-73.849,40.666,Queens,Howard Beach
32088,-73.849,40.667,Queens,Howard Beach
32089,-73.849,40.668,Queens,Howard Beach
32090,-73.849,40.669,Queens,Howard Beach
32091,-73.849,40.67,Queens,Howard Beach
32092,-73.849,40.671,Queens,Ozone Park
32093,-73.849,40.673,Queens,Ozone Park
32094,-73.849,40.674,Queens,Ozone Park
32095,-73.849,40.675,Queens,Ozone Park
32096,-73.849,40.676,Queens,Ozone Park
32097,-73.849,40.677,Queens,Ozone Park
32098,-73.849,40.678,Queens,Ozone Park
32099,-73.849,40.679,Queens,Ozone Park
32100,-73.849,40.68,Queens,Ozone Park
32101,-73.849,40.681,Queens,Ozone Park
32102,-73.849,40.682,Queens,Ozone Park
32103,-73.849,40.683,Queens,Ozone Park
32104,-73.849,40.684,Queens,Ozone Park
32105,-73.849,40.685,Queens,Ozone Park
32106,-73.849,40.687,Queens,Ozone Park
32107,-73.849,40.688,Queens,Ozone Park
32108,-73.849,40.689,Queens,Woodhaven
32109,-73.849,40.69,Queens,Woodhaven
32110,-73.849,40.691,Queens,Woodhaven
32111,-73.849,40.692,Queens,Woodhaven
32112,-73.849,40.693,Queens,Woodhaven
32113,-73.849,40.694,Queens,Woodhaven
32114,-73.849,40.695,Queens,Woodhaven
32115,-73.849,40.696,Queens,Woodhaven
32116,-73.849,40.697,Queens,Woodhaven
32117,-73.849,40.698,Queens,Richmond Hill
